102.35  -14.9974  0.00540117
86.9682  5.21353  0.0056973
326.144  -24.429  0.00674642
279.823  63.5342  0.00618052
34.0696  -68.2924  0.00722599
323.251  -19.5673  0.00384534
348.539  42.2849  0.00344248
53.3633  -10.5283  0.00426392
311.996  -35.2522  0.00501827
50.8979  26.5632  0.00550382
292.057  39.5887  0.00478185
219.231  8.9524  0.00278226
168.007  16.8114  0.00665389
188.354  25.4342  0.00662059
94.4957  -7.27271  0.00782425
17.3832  -16.5737  0.00261539
202.236  4.32801  0.00519263
337.491  2.96007  0.00564815
236.282  -60.867  0.00235051
172.173  64.8664  0.00394895
333.304  51.3343  0.00394413
36.2867  3.44446  0.00408465
89.3812  6.58806  0.00497363
181.779  29.3541  0.00324642
43.8781  13.0074  0.00627682
3.07539  -7.58414  0.00398192
320.25  -49.2838  0.00288181
255.351  -21.0117  0.00553791
103.419  -10.0303  0.00527619
329.368  4.50634  0.00649457
30.7695  -8.68473  0.00535058
127.683  -27.0468  0.00814692
88.837  -66.2146  0.00694012
210.721  -1.70707  0.00529093
90.8585  65.101  0.00364737
163.394  75.1965  0.0078656
153.197  60.6421  0.00180088
157.687  4.78194  0.00544681
168.713  -77.9451  0.0046011
52.6814  40.9867  0.0039892
197.376  -1.30562  0.00145368
340.588  -12.1237  0.00686454
144.903  29.8582  0.00682485
153.005  -10.9217  0.0037101
346.874  -27.2984  0.00657228
224.481  50.4393  0.00404876
339.344  1.10386  0.00512366
298.263  -34.9209  0.00575779
163.923  -50.6041  0.00520497
117.079  -31.4433  0.00337656
19.6735  32.1072  0.00569868
285.47  -28.8457  0.00669973
213.611  40.0127  0.00656124
306.199  -25.9468  0.00636553
211.345  -7.53405  0.00231695
332.337  44.7683  0.00371402
110.911  6.68511  0.00583265
10.8527  47.2649  0.00768998
5.84319  -80.343  0.00282686
315.27  -72.1783  0.00360081
184.221  40.5984  0.00428103
306.459  2.33784  0.00601304
197.712  -80.531  0.00525531
186.807  36.8008  0.00605948
174.023  58.77  0.00494313
161.385  56.2434  0.0083955
285.63  51.6506  0.00537021
193.658  -62.7458  0.00472266
51.2715  24.1479  0.00306314
92.4325  6.73153  0.0051284
190.537  -24.2921  0.00482103
324.56  -13.2523  0.000741708
333.104  -48.8426  0.00561927
73.4527  -67.0333  0.00220062
147.12  -0.793293  0.0017698
237.526  -43.8861  0.00200868
174.767  -1.96034  0.00704819
138.416  71.6943  0.00426013
188.558  -2.5572  0.00371495
255.159  -10.4457  0.000932799
359.99  14.6807  0.00528787
279.834  48.6222  0.00863386
9.14603  57.6463  0.00436069
250.57  55.6686  0.00901641
56.4981  -50.3896  0.00640823
239.717  56.6929  0.006953
37.207  21.8215  0.00513862
92.596  36.2888  0.00157346
124.726  -52.8768  0.00440032
163.942  -8.64272  0.005218
88.0925  51.5729  0.00252215
255.503  59.3913  0.00454631
172.685  -51.1182  0.00601465
148.917  -15.5188  0.00593344
357.688  -4.3927  0.00323328
15.9336  26.0713  0.00328309
85.3635  5.08578  0.00800747
31.6613  -66.3391  0.00755454
204.359  20.2358  0.00825222
19.1422  71.2583  0.00302994
22.3484  -20.8955  0.0051228
174.237  78.3034  0.00250141
244.026  47.9993  0.00633162
149.221  51.6747  0.00401948
201.742  -23.8069  0.00651112
62.1736  -37.7249  0.00859528
153.299  35.8464  0.00816375
164.985  -6.49289  0.00697227
263.465  -22.6207  0.0048238
111.24  -2.42224  0.00645032
300.553  1.68305  0.00397134
127.779  -21.9816  0.00248964
67.648  7.8796  0.00449252
330.409  39.717  0.00789019
34.9174  -5.52621  0.00465733
64.7264  -31.1601  0.00631178
174.238  -0.971554  0.00843563
333.093  -68.3125  0.00586623
101.642  -16.7585  0.00471339
186.436  8.25864  0.0056529
32.3506  -23.8252  0.00335666
75.6352  -43.7728  0.00278559
4.84259  -27.385  0.000939441
203.351  -19.4461  0.00751495
82.5795  -37.0859  0.00556134
157.642  8.76935  0.00539816
358.169  -38.217  0.00301154
164.054  -33.3607  0.00750927
354.987  37.9217  0.0106791
204.662  -34.892  0.00292956
259.351  9.49686  0.00739497
111.411  -31.8966  0.00670321
36.6287  19.3225  0.00794279
128.402  23.1662  0.00849637
22.5699  -4.74875  0.00451909
98.4281  9.26766  0.0025702
241.022  -77.4154  0.00540336
86.458  21.7135  0.00346877
200.004  58.5664  0.00703939
174.899  -67.1687  0.00136817
295.486  26.9394  0.00382094
134.875  24.9089  0.00503197
142.302  -38.7168  0.00694016
131.929  23.1198  0.00336907
104.081  -55.0488  0.00636779
138.517  -16.0054  0.00606542
137.729  53.8634  0.00524024
3.84375  -85.8498  0.00295455
96.8374  66.2151  0.00482747
149.596  -21.0131  0.00757044
289.287  -12.7946  0.00813965
316.788  71.0572  0.00593439
115.898  -41.8061  0.00955874
330.644  -75.2897  0.0100738
177.58  8.54229  0.00991769
310.372  42.9765  0.00639336
306.312  -32.094  0.00541249
243.12  -67.6346  0.00420298
297.197  5.81436  0.00684143
193.492  56.6973  0.00404683
78.578  -37.0097  0.00431808
60.7227  -7.6265  0.00187608
266.597  84.7661  0.00280928
268.837  -51.0043  0.00331942
240.587  -19.2822  0.00740113
112.128  24.01  0.00320076
154.703  -63.9038  0.0102652
244.911  24.6142  0.00582218
354.377  30.9102  0.00411093
186.432  16.5706  0.00268017
236.959  11.5161  0.00820401
175.807  9.38243  0.00964417
230.383  29.9087  0.00540401
336.016  51.4958  0.00483955
174.365  -10.2538  0.00276924
73.457  -11.8893  0.00352328
168.826  24.2275  0.00491698
94.4162  -4.22979  0.00464224
62.7636  8.53974  0.00488042
204.847  17.3867  0.0048494
93.0499  -20.9836  0.00236227
316.624  48.1377  0.00723594
284.749  -39.3277  0.00422751
289.081  -8.37457  0.00422247
11.3829  28.9928  0.010548
242.772  -53.9237  0.00677175
141.628  -7.29647  0.00803103
189.838  16.1459  0.0026298
234.894  -30.2535  0.0105102
246.84  19.8221  0.00459551
33.6162  -19.2422  0.00827042
201.773  -77.6101  0.0046657
236.928  43.4841  0.00589371
206.855  5.87842  0.00495588
170.178  -26.5637  0.0061409
119.8  -0.679484  0.00668664
98.7733  -38.1309  0.00613599
181.312  -3.70042  0.00636052
173.725  -59.3572  0.00134305
110.088  -3.60454  0.000875267
357.833  64.5734  0.00109232
230.239  20.8693  0.0033318
287.293  -10.4783  0.00699101
328.36  18.9019  0.00892138
10.8191  39.3256  0.00455506
5.69133  -60.3432  0.0051753
190.037  16.0489  0.00511939
84.0407  5.95883  0.00763455
50.4793  14.76  0.00811517
233.656  17.2371  0.0068644
199.49  -21.9792  0.00286516
71.3439  52.354  0.00657569
261.888  22.7898  0.0017506
224.078  38.5366  0.00473898
225.993  30.0282  0.00725999
33.0595  42.7243  0.00302029
271.477  52.2154  0.00712023
319.041  -37.9763  0.00712152
70.4297  19.5703  0.00587693
311.814  -22.8761  0.00515582
185.531  49.6471  0.00915087
102.422  -34.7583  0.00389968
311.268  35.0527  0.00559702
105.606  -44.7349  0.00421528
22.2503  -37.4605  0.000891917
22.1283  -25.0717  0.00454829
17.9194  59.4732  0.00665793
20.5314  -40.6712  0.00481171
52.8073  61.8515  0.00166641
88.4515  38.1946  0.00307381
112.049  2.87337  0.00826718
347.796  3.77957  0.00106241
305.18  57.6665  0.00923107
91.0678  -23.2252  0.00311213
215.591  11.1461  0.00843061
189.599  -40.3382  0.00565621
24.5445  48.5189  0.00600584
176.587  0.660246  0.00284023
47.0502  70.262  0.00730214
167.906  -4.98514  0.00337125
177.227  -11.4681  0.00706626
64.5561  24.5895  0.00742958
229.083  -64.7537  0.00269437
282.042  -59.6271  0.00214289
276.155  17.2575  0.00754884
334.922  54.1745  0.00472806
64.766  -0.849708  0.00293882
28.453  -15.8214  0.00355319
217.909  8.0358  0.00642144
290.425  5.17682  0.00361706
262.96  38.3641  0.00154328
46.815  -22.6901  0.00746937
91.0541  -34.5287  0.00325287
159.389  23.5004  0.00960449
35.6702  -28.8157  0.00357362
60.1963  -41.0143  0.00466922
110.228  87.6146  0.00447306
35.8491  41.4244  0.00482779
320.366  -14.7672  0.00353046
346.907  71.2812  0.00781177
124.811  56.1477  0.00757713
4.08124  -18.3948  0.0068185
95.9368  39.2657  0.00557558
236.97  30.5166  0.00479391
99.7496  -33.8432  0.00746557
322.173  -24.7563  0.00585694
147.986  11.0749  0.00578725
331.079  -25.0242  0.00473636
319.865  20.4946  0.00598488
44.0438  -78.6639  0.00303536
287.193  -1.06564  0.00541947
240.757  14.8549  0.00356185
42.349  3.07804  0.0027656
313.588  -17.8094  0.00129221
279.59  24.6463  0.00735736
215.236  36.6918  0.00234716
352.853  -31.3222  0.00786451
262.253  -20.5322  0.00322501
179.576  -15.4896  0.00468649
218.575  44.8195  0.00741583
355.791  43.9077  0.00452189
154.951  55.0047  0.00692393
28.539  31.7288  0.00928919
315.864  -6.06189  0.00641173
105.002  -28.2291  0.00607598
228.689  28.9226  0.00737828
185.641  27.5019  0.00306106
57.9794  6.89854  0.00529343
108.126  -50.9998  0.004039
177.586  2.77998  0.00440589
72.4327  69.0919  0.00862036
356.18  -58.4526  0.00778479
180.926  60.5867  0.00819961
129.328  -36.5119  0.00376249
176.228  49.8697  0.00452678
246.392  -86.6106  0.00581883
223.624  14.7088  0.0059088
67.289  -65.4165  0.00247694
252.984  -14.6602  0.00288111
236.233  -1.65112  0.00823664
288.2  69.2949  0.00416354
84.6779  -17.6913  0.00355212
135.423  46.6286  0.00599877
295.795  -25.6487  0.00324007
153.559  5.17099  0.00570501
7.95624  19.1758  0.00544784
131.487  -76.4875  0.0011078
11.4686  -28.3422  0.00201508
169.423  23.813  0.0040985
182.218  75.7475  0.00632234
272.592  41.4815  0.00829439
100.752  25.3958  0.00359235
10.9573  41.3083  0.00554506
168.223  -1.92147  0.00457054
70.0977  21.6243  0.0047522
34.5338  38.3684  0.0043582
85.9233  20.5778  0.00516473
321.628  -30.6698  0.00480593
224.007  71.1286  0.00891619
244.316  -29.6427  0.00754429
160.461  -25.2518  0.00435713
232.875  57.6353  0.0042799
196.226  -51.2273  0.00542231
212.784  22.1867  0.00705583
302.95  -26.8088  0.00755485
305.942  -48.1999  0.0082912
38.226  22.0492  0.00249774
167.315  -29.2558  0.00615412
55.6579  28.5507  0.00336363
303.451  -10.6115  0.00387605
340.211  -57.9701  0.00805585
154.636  -2.94329  0.00314135
179.642  1.96807  0.00607858
296.314  72.6578  0.00467354
54.0763  84.7573  0.00363483
320.019  5.5902  0.0015572
118.734  -38.1289  0.00341648
46.5327  44.3023  0.00763402
19.3326  -75.9093  0.00625449
355.287  -32.6808  0.00330469
288.524  -6.82612  0.0021536
49.0376  28.6272  0.00482702
31.5998  -29.408  0.00433117
259.217  -34.2375  0.00727122
244.958  57.9604  0.00337628
284.891  19.7806  0.00248218
205.135  45.2638  0.0068861
256.119  28.1317  0.00485695
171.378  -17.3829  0.00452302
86.6082  74.9559  0.00594717
97.0364  -12.0911  0.00279631
39.8676  80.7469  0.00596921
246.022  59.6482  0.00806846
321.902  31.6248  0.00791086
265.007  -25.8439  0.00412911
264.672  -72.4298  0.00492704
11.3135  1.69221  0.0023063
339.023  -37.766  0.00292036
96.2325  78.2291  0.00665627
186.994  1.14869  0.00313603
72.6319  42.0508  0.00718991
69.3508  50.0452  0.00668011
314.372  -65.9026  0.00741312
315.621  1.08412  0.00599065
248.455  4.98965  0.00557792
341.186  67.2492  0.00609694
135.311  -25.0283  0.00372608
287.333  84.6052  0.00600459
301.003  49.7656  0.00498539
22.2206  0.134007  0.00420353
331.421  -29.0728  0.00434522
324.701  16.6315  0.00716348
67.5117  -1.03621  0.00416314
316.567  -55.5647  0.00449892
169.733  10.959  0.00267908
167.405  -60.0269  0.0023085
355.065  19.6132  0.00545785
193.037  6.85128  0.00425971
160.214  -78.5515  0.00831046
40.8596  0.72384  0.00666895
207.61  26.2251  0.00566744
70.6482  -53.5851  0.00760665
196.764  -0.88217  0.00688357
156.726  27.9435  0.00782574
321.139  -49.0355  0.00699006
317.485  22.2706  0.00278816
47.4877  -3.56176  0.00339124
238.702  -35.4005  0.00503284
355.402  -21.2828  0.0062727
308.283  29.0927  0.00651591
184.085  60.2101  0.00718879
265.464  -45.8052  0.00456375
123.199  -21.4386  0.00268356
120.253  -27.4381  0.00808356
203.027  -40.1071  0.00282291
56.649  46.6795  0.005162
134.557  36.9003  0.00560538
2.31957  30.8906  0.00440322
166.637  27.841  0.00876102
342.616  46.8454  0.00338831
7.24389  -7.12993  0.00926828
190.223  -69.5868  0.00707974
105.147  -2.37805  0.00407617
168.828  -3.3528  0.00578505
47.0596  18.3339  0.0117524
152.609  31.3974  0.00556768
244.79  -43.2131  0.00433369
70.4584  1.85983  0.00723811
335.233  -19.4235  0.00651184
150.48  -16.3385  0.00659749
203.118  50.0639  0.00296065
300.366  -0.0394935  0.00681478
166.647  -61.036  0.00415318
337.385  13.9357  0.00302206
316.529  -10.9104  0.00498029
25.8885  0.126877  0.0063176
10.8956  -49.4997  0.0020656
214.901  -12.9259  0.00902017
244.192  -49.7024  0.00190392
117.511  9.32518  0.00735225
139.189  14.1847  0.00487483
270.887  2.28986  0.00364586
144.47  14.1025  0.00497671
189.468  -75.0597  0.0067625
87.3813  0.739882  0.00508509
245.113  -2.68758  0.00570557
339.784  29.2655  0.00270744
285.9  -58.0632  0.00345932
338.854  41.4556  0.0036803
97.0198  76.1792  0.0036769
29.9504  18.0096  0.001189
223.449  41.8009  0.00782615
217.445  -31.7907  0.00212422
150.503  29.1811  0.00271495
354.226  30.85  0.00377048
167.96  68.5373  0.00460927
159.848  -57.4149  0.00547678
41.0411  -73.7989  0.00748897
41.9108  -27.4679  0.00818476
243.878  -21.073  0.00707711
237.348  -33.3048  0.00232154
193.172  26.2321  0.00717544
249.067  -48.6387  0.0040943
35.5353  9.29409  0.00240484
353.851  24.8824  0.000859133
277.467  35.8176  0.00433698
220.17  1.04138  0.00870199
15.1916  -6.3636  0.00509292
199.558  25.5884  0.00195396
153.87  -15.9321  0.00313337
119.19  19.324  0.00374944
313.794  13.4333  0.00412329
327.643  -34.8487  0.00874035
83.0684  -2.1389  0.00793226
292.776  -45.1686  0.00461311
214.507  -7.04587  0.00151003
359.25  -1.07837  0.00696198
10.393  28.4512  0.00723878
287.852  22.0389  0.00405525
236.466  -69.5619  0.00573744
37.6156  55.4564  0.00827637
193.759  -55.8228  0.00380609
162.668  48.6041  0.00372559
281.752  8.47512  0.00599808
109.583  -11.7966  0.00330298
146.267  29.4996  0.00663276
332.817  -12.7962  0.00417206
357.365  2.08929  0.00683126
1.17429  59.8252  0.00418166
3.84429  51.5659  0.00521422
212.739  48.1085  0.00682454
342.242  -0.559089  0.00371388
20.2824  6.32979  0.00450546
270.724  5.70329  0.00435365
297.711  -44.3681  0.00587779
342.873  -21.7983  0.00893818
289.228  66.95  0.00590763
133.934  3.99052  0.00795889
120.485  -29.5733  0.0029017
23.3481  32.6557  0.0075211
237.671  20.754  0.0104982
352.072  -53.1406  0.00397998
87.5725  43.4406  0.00745032
148.593  -37.055  0.0062153
16.8339  16.7833  0.000165549
223.477  -46.5012  0.00928545
79.3854  -77.3306  0.00576593
341.901  36.6527  0.00651992
331.551  -17.883  0.00608067
41.6216  28.8517  0.00259594
308.882  8.53803  0.0083343
133.146  48.8377  0.00223583
121.841  19.5672  0.00449262
152.414  20.9709  0.0067498
32.4993  6.99231  0.00330934
349.372  -41.812  0.00622559
334.131  9.6987  0.0027331
193.52  2.58877  0.00826076
177.06  12.6725  0.00641394
288.076  38.3735  0.00874535
263.878  34.303  0.00330137
320.192  48.0487  0.00361115
297.758  29.0908  0.00427523
92.9098  -45.1592  0.00188335
108.74  -28.6763  0.00417356
352.962  5.07783  0.00504408
181.464  -30.0891  0.00862776
145.071  2.17774  0.00621808
225.884  16.962  0.00670514
64.5279  -13.4565  0.00475666
101.214  -30.9485  0.00740622
37.9284  -34.3209  0.00320793
234.58  -46.9079  0.00201888
28.9598  -63.7228  0.00400088
2.93448  -6.67677  0.00578378
87.5552  65.1653  0.00450582
241.186  37.3074  0.0102338
283.227  50.7287  0.00778137
39.1678  -27.1095  0.00319222
92.9215  -5.0572  0.00516726
121.837  2.64366  0.0103759
38.9585  -78.9522  0.00793881
293.993  81.5292  0.00535264
64.6002  -57.7517  0.00250782
120.496  -44.8001  0.00955212
261.458  36.3668  0.00868851
239.175  -39.9294  0.00311055
62.7484  30.5788  0.0010177
287.452  14.275  0.00544406
165.251  68.9384  0.0076128
259.415  64.5382  0.00672666
147.413  -71.6455  0.0032379
104.584  36.1978  0.00431664
118.505  16.9312  0.00552126
332.371  -27.4691  0.00651007
70.0204  23.7373  0.00334328
286.227  6.6392  0.00572815
359.488  -5.88317  0.00545784
118.706  -43.4499  0.00316313
172.107  30.6818  0.00908431
123.479  20.8254  0.00724009
255.11  48.1403  0.00222385
234.359  -11.6771  0.00315369
162.022  66.4082  0.00258732
236.37  -22.4034  0.00667941
229.809  45.8365  0.0100112
191.393  30.1796  0.00211372
75.1557  -54.3096  0.00484483
267.633  50.2832  0.00726596
309.226  -41.6819  0.00548371
222.269  -43.6155  0.00403952
353.974  -14.399  0.00643223
316.678  -22.1651  0.0075518
342.4  31.0178  0.00166414
63.1461  -52.286  0.00848832
316.776  -38.5323  0.0051039
54.7075  -72.3859  0.00524113
32.4607  22.0101  0.00156038
227.786  26.1798  0.00838911
61.3871  13.7965  0.00508354
131.207  44.6767  0.00663603
248.586  -40.44  0.00510959
344.039  -34.4495  0.00402621
46.592  15.2526  0.00527356
107.276  -18.2487  0.00490014
273.459  54.7646  0.0047253
254.904  13.3992  0.00626232
98.3105  14.6674  0.00511835
36.8112  -13.9096  0.00436443
30.7854  -48.3754  0.00364477
213.08  43.0495  0.00249898
268.867  15.7065  0.00854285
149.291  6.53019  0.00808194
194.988  46.2554  0.00223124
179.97  -11.1181  0.00657575
280.412  30.1797  0.00664224
23.8557  -12.9837  0.00642333
36.4147  32.6633  0.00158494
7.18857  -55.6564  0.0110955
258.15  -36.8297  0.00726357
264.098  44.1492  0.00282728
205.954  -20.1907  0.00655596
251.646  22.1741  0.00681448
306.56  -31.4774  0.00772207
252.636  18.7996  0.00765456
166.366  -68.8628  0.00282689
46.2502  -8.9341  0.00740079
268.745  -10.4985  0.00171962
258.91  -52.9197  0.00529877
257.222  -40.4482  0.00708915
231.864  57.9165  0.00399363
167.024  9.23749  0.00680338
349.201  -44.3467  0.00490035
94.189  -4.77918  0.00895285
126.792  4.53934  0.00415606
147.707  -17.3295  0.00542895
249.197  36.0547  0.00280954
181.01  16.0291  0.00319237
216.562  64.0871  0.00459002
339.743  18.4893  0.00172616
222.884  -35.9613  0.00656368
116.132  -33.9455  0.0054507
36.5112  23.351  0.00285305
164.162  -21.2005  0.00443621
192.451  4.41472  0.00645524
165.413  -43.3136  0.00797616
287.236  -21.6944  0.00555223
12.498  82.9307  0.00424274
63.2779  55.8617  0.00149947
118.457  39.6884  0.00391581
228.337  -53.8389  0.00495322
325.583  -27.2734  0.00313351
311.4  71.5112  0.00413986
105.078  -33.8572  0.00292927
289.782  -28.3236  0.00346427
26.0026  -8.65294  0.00431329
93.0578  50.4461  0.00279512
290.066  -35.0354  0.00713555
324.144  6.0857  0.00581925
227.882  15.2369  0.00584222
30.1259  39.6725  0.00387133
106.652  61.932  0.00445018
73.0249  -44.6545  0.00201234
81.9  -15.4141  0.00529763
67.9785  71.3961  0.00514366
352.874  38.4324  0.00532316
189.795  20.1128  0.00357644
259.084  20.4204  0.00361773
171.331  66.3638  0.00916394
171.693  38.7987  0.0050171
123.402  -31.055  0.00641459
107.184  -81.9027  0.00480851
99.7106  3.61923  0.00464721
271.058  -34.6852  0.00381846
88.6003  6.83949  0.00972657
299.763  57.2762  0.00443893
235.439  -44.6887  0.00532836
193.414  49.9153  0.00560139
71.8693  81.3794  0.00756082
70.4768  19.894  0.00835236
22.7501  0.235923  0.00487967
247.542  -43.5547  0.00641994
159.178  1.68635  0.00814441
194.063  -24.6383  0.00695167
82.9046  -42.0488  0.0101618
320.648  -46.5137  0.00476654
334.462  -22.1466  0.00387134
261.788  43.2397  0.00655887
262.88  -9.11201  0.00392155
335.4  1.2007  0.00227712
261.542  -30.9054  0.00852652
288.618  -46.773  0.00710184
187.95  -2.39117  0.0054281
241.853  -37.7387  0.00249015
295.662  28.5565  0.00101769
185.796  -23.9866  0.0047308
153.673  -60.0728  0.00086976
239.652  -61.0601  0.00745575
276.598  42.6425  0.00896655
34.329  19.8478  0.00623199
267.15  40.2715  0.00193206
100.917  -43.4215  0.00349091
274.749  20.158  0.00309743
66.2867  74.9479  0.00207604
4.91126  -73.8141  0.00517969
33.9302  -63.6427  0.00738795
340.152  46.5409  0.00669082
339.973  33.8007  0.00580993
137.506  42.6093  0.00447453
253.845  19.2175  0.00683032
17.2726  50.4798  0.00489592
273.6  -47.7416  0.00373934
240.371  -13.2105  0.00750064
280.356  -45.449  0.00921187
265.617  12.2895  0.00814257
162.82  50.5961  0.0070939
3.19934  -38.5699  0.00171428
255.086  -74.6556  0.00762932
320.874  -15.4379  0.00940999
317.248  33.7376  0.00617786
81.0696  -50.1216  0.00601939
196.98  -33.7694  0.00774206
133.097  86.5628  0.00460027
299.416  -31.1178  0.010311
340.194  -3.152  0.00693963
255.737  39.356  0.00758136
226.273  57.6702  0.00545526
343.253  18.4975  0.0085357
235.505  -9.25585  0.00397376
345.372  -24.1776  0.00640594
238.402  -29.4177  0.00233128
41.4183  35.037  0.00627364
4.98904  -40.5548  0.00550792
176.209  48.8275  0.00426458
198.698  28.1383  0.00736178
160.121  -32.5407  0.00663388
78.4209  18.0741  0.00400352
133.757  -25.9796  0.00515517
126.833  -2.20122  0.00739421
117.514  70.7276  0.00377791
260.328  -4.84206  0.00609876
121.201  15.3839  0.00609046
158.718  -5.42541  0.00640083
139.611  -40.0159  0.00417931
293.073  45.9593  0.00227922
221.759  -11.3014  0.0044935
45.6301  -0.511997  0.00427676
133.828  23.5161  0.00676623
228.423  83.0515  0.00411794
354.484  75.1161  0.0044704
11.1095  -58.7889  0.0046405
90.5749  44.1224  0.00202413
140.016  14.2072  0.00727633
354.243  -42.4424  0.00295295
227.474  -59.4474  0.00754913
50.8713  22.1701  0.00156711
122.226  -62.455  0.00662659
127.645  -24.1774  0.00560478
117.911  13.4646  0.00518167
154.586  -72.5803  0.00268615
76.797  24.8145  0.00798073
127.068  -54.3705  0.0061557
165.15  -64.7354  0.00741053
333.558  52.8715  0.00562353
359.43  -14.0275  0.00375114
91.9185  -10.2431  0.00378845
86.4057  11.6423  0.00226099
37.7959  -56.3782  0.00713687
345.615  16.6487  0.00218189
178.147  -58.6717  0.00598137
167.457  -7.57794  0.00789662
272.374  45.7079  0.00637228
41.3976  39.7892  0.00824415
104.199  -7.29436  0.00449949
244.836  -41.7379  0.00773531
325.908  -5.14194  0.00342142
122.124  31.8174  0.00164196
91.8891  34.9843  0.00865067
205.263  -62.9016  0.004325
208.302  -11.5849  0.00426037
85.3402  3.55652  0.00779191
88.1185  -48.2536  0.00434903
77.1546  -22.8064  0.00172208
28.2774  31.1746  0.00604355
75.2581  -45.7308  0.0042632
55.7413  33.1536  0.00841511
100.351  -4.42156  0.00525189
205.076  45.8408  0.00288598
138.195  21.0373  0.00339383
194.375  33.8771  0.00579613
289.246  -45.8845  0.00799028
321.869  -25.7078  0.00307251
217.249  -38.8435  0.00488032
350.094  21.2418  0.00656475
285.375  54.8935  0.00646879
138.508  69.0789  0.00427606
68.8142  26.9366  0.00550425
196.807  -60.39  0.00775399
44.5406  -7.95323  0.00571038
103.928  3.46222  0.0020802
132.271  -34.4595  0.0050439
40.3204  58.2304  0.00814963
38.1815  10.3137  0.00307343
242.846  18.947  0.00322731
68.6723  -10.8667  0.0035669
285.286  -62.4524  0.00513471
24.0488  -81.9182  0.00212017
109.506  24.8528  0.00962485
23.0033  -68.997  0.00785549
180.751  6.52857  0.00717338
216.927  -5.48028  0.00573797
320.543  -61.6764  0.00244398
174.65  -33.1792  0.00761212
141.093  64.5069  0.00484908
279.681  41.2842  0.00830587
341.633  49.287  0.00347703
312.697  -0.440687  0.00250052
78.1438  -17.7804  0.00476313
341.81  12.2892  0.00156115
168.64  22.2975  0.00620221
16.8825  -56.3231  0.00331743
348.332  53.0877  0.00411718
160.086  78.1482  0.0045816
211.576  77.2236  0.00798876
264.886  12.6618  0.00519582
83.4957  -20.9315  0.00442442
78.1257  44.0399  0.00443711
10.9908  33.3566  0.00374955
73.8722  41.8053  0.00841299
328.905  -45.7101  0.00739026
89.3873  -39.9518  0.00165238
